"Site","Seagrass.pct.cover.site","Macroalgae.pct.cover.site","Zostera.AG.mass.site","Zostera.BG.mass.site","Zostera.shoots.core.site","Zostera.sheath.width.site","Zostera.sheath.length.site","Zostera.longest.leaf.length.site","epibiota.filter.site","epibiota.zostera.marina.site","periphyton.mass.per.g.zostera.site","mesograzer.abund.per.g.plant.site","crustacean.abund.per.g.plant.site","gastropod.abund.per.g.plant.site","mesograzer.mass.per.g.plant.site","crustacean.mass.per.g.plant.site","gastropod.mass.per.g.plant.site","mesograzer.mass.per.area.site","crustacean.mass.per.area.site","gastropod.mass.per.area.site","periphyton.mass.per.area.site","log10.grazer.richness.site","crust.pct.mass.site","gast.pct.mass.site","Leaf.PercN.site","leaf.CN.ratio.site","log10.Macroalgae.pct.cover.site","log10.Zostera.AG.mass.site","log10.Zostera.BG.mass.site","log10.Zostera.shoots.core.site","log10.Zostera.sheath.width.site","log10.Zostera.sheath.length.site","log10.Zostera.longest.leaf.length.cm.site","log10.periphyton.mass.per.g.zostera.site","log10.mesograzer.abund.per.g.plant.site","log10.crustacean.abund.per.g.plant.site","log10.gastropod.abund.per.g.plant.site","log10.mesograzer.mass.per.g.plant.site","log10.crustacean.mass.per.g.plant.site","log10.gastropod.mass.per.g.plant.site","log10.mesograzer.abund.per.area.site","log10.mesograzer.mass.per.area.site","log10.crustacean.mass.per.area.site","log10.gastropod.mass.per.area.site","log10.periphyton.mass.per.area.site","log10.Leaf.PercN.site","log10.predation.gastropods.site","predation.amphipods","predation.squidpops","predation.gastropods","grazer.richness.site","Ocean","Coast","Latitude","Longitude","Temperature.C","Salinity.ppt","log10.mean.fetch","day.length","log10.day.length","sst.min","sst.mean","sst.max","sst.range","salinity","parmean","cloudmean","precipitation","nitrate","sqrt.nitrate","ph","phosphate","log10.phosphate","chlomean","log10.chlomean","pop.density.2015","FC1","FC2","PC1.zos.site","PC2.zos.site","PC1.env.global","PC2.env.global","PC3.env.global","zLatitude.atl","zPC1.zos.atl","zPC2.zos.atl","zPC1.env.global.atl","zPC2.env.global.atl","zPC3.env.global.atl","zFC1.global.atl","zFC2.global.atl","zperiphyton.area.atl","zperiphyton.perg.atl","zmesograzer.mass.area.atl","zmesograzer.mass.perg.atl","rLatitude.atl","rPC1.zos.atl","rPC2.zos.atl","rPC1.env.global.atl","rPC2.env.global.atl","rPC3.env.global.atl","rFC1.global.atl","rFC2.global.atl","rperiphyton.area.atl","rperiphyton.perg.atl","rmesograzer.mass.area.atl","rmesograzer.mass.perg.atl"
"LI.A",NA,NA,99.85,480.9,298.205406561579,0.433,11.368,43.233,0.2788875,1.0321,0.279841049497464,1.2747324265462,1.1774228523485,0.0973095741977013,0.880451674270573,0.818519051124573,0.0619326231459994,87.4361568606064,83.1274414296711,4.30871543093533,26.962614202379,NA,0.906300609833342,0.0936993901666574,1.75888530836842,20.0769695313159,NA,1.95078197229123,2.62721330029224,2.39775115318729,-0.365056637329483,1.04745047511472,1.63133398025912,-0.584538729691755,-0.035661782924441,-0.0691322492954806,-1.60238357430859,-0.403140198505333,-0.453465195390392,-1.66375383710017,1.91078434781191,1.54596856230876,1.49661540086708,0.289525072547575,1.3611090006083,0.243819955913144,NA,NA,NA,NA,NA,"Atlantic","West Atlantic",40.85762,-72.45119,20.3,31.4,0.307496037913213,12.4,1.09342168516224,3.34119997,12.73459988,22.15019951,18.80900002,30.85060005,32.64939957,0.540800011,95.34722222,1.853999972,1.36161667586733,8.03579998,0.595499992,-0.225118240015554,5.148200083,0.711655417263862,50,648,-18,0.242676614905921,-0.544548053430618,0.0681762586173329,-0.200533943387428,0.243527732572832,-0.667611181299854,-0.756545809119244,-0.471329182365887,0.149784505685631,0.334452825826662,0.137519352736398,0.492533982914299,-0.424301493692709,1.15479553044383,1.20476358014613,-1.18255477470089,-1.29530814164485,0.18980985278559,0.18375085020384,0.340316317209486,0.443218275151983,0.615452740068232,0.562877802853654,0.634188034188034,0.412280701754386,0.788196335239888,0.968864157033795,0.36936194808577,0.431587639891632
"LI.B",NA,NA,103.175,257.925,323.08377896,0.447,12.593,48.045,0.10445,1.198175,0.0873836625271888,10.4414177759827,10.1426538104086,0.29876396557419,3.51074606595413,3.1278202350058,0.382925830948323,374.419032782281,328.343577075995,46.075455706286,9.28312715543484,NA,0.894904351011387,0.105095648988613,1.509795156,23.5600309822573,NA,1.97221222537146,2.38254694694775,2.4950457325587,-0.35109156997033,1.09317814947748,1.67514420315518,-1.08308708382415,0.5392693742349,0.505788117827395,-1.09692778152874,0.215496244647454,0.128449025452605,-1.18158707876717,2.53442759576291,2.21080000121012,2.12356821137072,0.826410961716549,0.886398622974025,0.168983593988498,NA,NA,NA,NA,NA,"Atlantic","West Atlantic",40.83158,-72.54082,18.8,30,0.241795431295199,11.8,1.07188200730613,2.996333341,12.67449999,22.82066663,19.82433319,30.71199989,32.79133352,0.542333345,94.85714286,1.860666653,1.36406255465063,8.02699995,0.600899984,-0.221197807550602,6.326999982,0.801197833223603,50,618,-49,0.0753268819568868,-0.322261487474353,-0.00616948193595981,-0.453509483401817,0.544185565570614,-0.670029489224416,-0.915786458754386,-0.290681737647604,0.106950697362882,0.115627123166661,0.350660427825327,0.274132063885023,-0.803473504457864,0.288208858394096,0.188787569399365,-0.386093428005866,-0.512747883633938,0.189010986153511,0.145929476076718,0.37869049326625,0.430753133345376,0.566883198313426,0.618682431966477,0.582905982905983,0.321637426900585,0.588953072772361,0.694780797049122,0.528203105278865,0.598788193253521
"MA.A",65.7,10.85,192.447368421053,629,214.8586707395,0.4315,16.461,58.197,0.0462,2.40075,0.0193886885095412,10.4772411196912,0.16210018258429,10.3151409371069,3.68611154980765,0.50423437951445,3.1818771702932,727.113348785733,110.275889930274,616.83745885546,3.78331518908236,NA,0.11643803368872,0.88356196631128,1.56806015965,23.5327963210458,0.59237869068426,2.25574173727261,2.7250059161486,2.28136352279663,-0.368000913203059,1.17182451264345,1.76073820021333,-1.76693982960361,0.967259667359746,-1.39252029520238,0.956754351332872,0.526210870566809,-1.22229284960217,0.462135844091869,3.20313964875362,2.77037982027548,0.952200071024582,2.70283110567874,0.46882212567694,0.189305036914942,-0.676693609624866,0.65,0.6,0.210526315789474,NA,"Atlantic","West Atlantic",42.42014,-70.91544,15.1,32.35,0.413928114056168,15.25,1.1832698436828,2.224999994,10.31599998,18.97324991,16.74825001,31.19649982,31.26824951,0.628250003,94.79166667,3.713500023,1.92704437494314,8.044000149,0.728375018,-0.137644958169272,6.379750013,0.804803661463841,100,661,15,-0.491889901583241,-1.08035776264157,-0.68429869104971,-0.223169089885087,-0.304243006763277,-0.522501561549992,-1.45551823784479,-0.906770048564021,-0.283748976149876,0.314873257632517,-0.250803955258765,0.587174814493652,-0.0206667725556091,-0.474079568756433,-1.20481443296674,0.284277541532908,-0.119701336637739,0.237745532123381,0.017737349304773,0.247817447447694,0.317054935010184,0.6111069495903,0.461206934535603,0.656410256410256,0.508771929824561,0.413689780518548,0.31882396809888,0.6618976040666,0.682765879932607
"MA.B",46,0.6,115.210526315789,155.5,318.30914185,0.496,8.956,39.98975,0.0223,1.5763,0.0152508805118372,10.1545355073452,1.85646093733859,8.29807457000659,3.56988614194551,1.03360341122921,2.53628273071631,380.237579703182,139.481688744543,240.755890958639,1.64589957087325,NA,0.303281772328771,0.69671822767123,1.99845334885,17.8964453370412,-0.76313201765351,2.02785603287546,2.16530429404842,2.47891890060913,-0.307532457504815,0.931776763500818,1.59125870802322,-1.81045046569724,0.96625929725955,0.102801797918345,0.87004389138606,0.483441307667724,-0.166361008187844,0.314408409153683,2.98611324607711,2.50621021757684,1.88687918829509,2.33029421607171,0.225687761406504,0.295263730634468,-1.27875360095283,0.533333333333333,0.421052631578947,0.0526315789473684,NA,"Atlantic","West Atlantic",42.59697,-70.6556,14.8,32.15,0.500716623555479,15,1.17609125905568,2.540799975,10.32700005,18.96300011,16.42220039,31.35299988,32.02459946,0.576600003,98.34166667,3.747600031,1.93587190459493,8.075399971,0.700560009,-0.154554657721057,3.912599945,0.592465444486161,100,601,-4,0.273001102198889,0.00181819188078561,-0.366141601960293,0.139019105307317,-0.413343032456949,-0.506079541953208,-0.727690722401804,-0.0273092494867798,-0.100444866604945,0.628168710242785,-0.328146682493649,0.1503709764351,-0.253062521089091,-0.917922824604463,-1.29348338978316,-0.0321949734687071,-0.173803807560318,0.243170401038532,0.190604244941373,0.434637601983745,0.37039858594112,0.680644560493294,0.440957049776806,0.553846153846154,0.453216374269006,0.311642540269397,0.294903437147842,0.598782349683873,0.671206433891361
"NC.A",63,0,148.25,194.25,590.640296516667,0.4435,9.9025,45.358,0.17785,0.805535,0.223153817118214,43.1757421532743,20.7717500621655,22.4039920911088,22.8718318964954,13.6605855543335,9.21124634216186,3643.61368895396,2025.64589642419,1617.96779252977,31.9063174607174,NA,0.787171665202253,0.212828334797747,1.6576109052,20.9554079745072,-1,2.11443654096109,2.20013123765794,2.73849315572821,-0.354152794196228,0.988563917037924,1.64910969276479,-0.69084367968627,1.29508572955054,1.00501269279635,-0.473981331563009,0.912407795256083,0.596375392081122,-0.621030545355395,3.4053068722923,3.02226370939244,2.69647899006225,1.48170898834697,1.41922844486302,0.21361602564675,NA,0.833333333333333,1,NA,NA,"Atlantic","West Atlantic",34.692458,-76.622589,22.6,34,-0.744727494896694,14.15,1.15075643986031,13.64949989,21.24549961,28.57875013,14.92925024,34.89050007,35.68824959,0.486749992,117.4615385,0.308749996,0.555652765672952,8.286499977,0.115625,-0.936948254252911,4.136500061,0.616633035067833,100,574,26,0.338872827781177,-0.473121880709419,2.37161988198853,-0.891209344318461,0.576473906151166,-1.24016341328171,-0.665010871113927,-0.413282689395952,1.47689836468358,-0.262986475657244,0.373550141210001,-0.046190750691249,0.113878134490091,1.26089292824894,0.98812806601227,0.586031895792078,0.368828507300371,0.000672287380006951,0.205491386580288,0.352646889303543,0.829424010613915,0.482847873516197,0.624675420250868,0.507692307692308,0.54093567251462,0.812589961820834,0.910421645618419,0.72207756260128,0.787144372712022
"NC.B",99,0,151.2,217.65,419.37229437,0.3485,6.1345,25.674,0.12898,0.43817,0.301817743904315,4.80074252080706,3.78687368411932,1.01386883668774,5.53018207041509,3.55287607052357,1.97730599989152,855.046151220065,552.469219311493,302.576931908572,46.6870495956887,NA,0.598235205606821,0.401764794393178,1.53637127275,22.8999363699158,-1,2.15771570486872,2.30703135516856,2.60604103725872,-0.459206148949445,0.785056913203965,1.40580102903236,-0.52790368527974,0.530682266809008,0.37354499694237,-0.634017250193935,0.488020947653705,0.115908285445922,-0.493508452859197,2.69293262680247,2.65015974020792,2.27635637131322,1.62226282709362,1.62625374171917,0.185050007242095,NA,0.8,1,NA,NA,"Atlantic","West Atlantic",34.670544,-76.574561,24.4,25,0.203100910271472,14.2,1.15228834438306,13.58224988,21.36199999,28.63925028,15.05700016,34.94900036,35.64999962,0.484249994,118.0595238,0.307999998,0.554977475218589,8.28550005,0.114250001,-0.942143787456848,4.128000081,0.615739697140922,100,600,20,1.24791815900574,-0.515573649604101,2.02734844801609,-1.20395013474417,1.11398600788372,-1.24219854384465,0.199985842899821,-0.447782316224972,1.27854864748353,-0.533509559475766,0.754600939369085,0.143090912467457,0.0404900033742545,1.63881886264023,1.32017835589104,0.140255100252721,-0.168010672854639,0,0.410937448339038,0.34531827883859,0.771701910968485,0.422803819936359,0.724442198923354,0.552136752136752,0.523391812865497,0.899481669907119,1,0.633174689477401,0.672444185640921
"NN.A",47.8,0,30.9,67.9,185.9,0.3075,3.0775,22.8775,0.026585,0.320925,0.0925634226752867,8.73710332410305,0.369211579128473,8.36789174497458,14.9741836608593,7.01967923578582,7.95450442507345,556.409242808685,373.820413412161,182.588829396524,2.8554416657798,NA,0.109006607348778,0.890993392651222,2.4044094621,16.2866935506344,-1,1.42002999500507,1.72226306316643,2.22754643706172,-0.514671895298297,0.473278567188829,1.35713907337809,-1.06112071085194,0.433761009482051,-1.74318707904106,0.297394132919129,0.140067351674389,-1.67920339590165,-0.0446922692427024,1.90035431454656,1.61959721892306,0.299923261230317,1.44196000092522,0.357357632481527,0.371523289598783,NA,0.2,0.1,0,NA,"Atlantic","East Atlantic",67.2147,15.0083,8,24.5,-0.466927339951188,24,1.38021124171161,2.317444457,7.121555593,14.13711103,11.81966665,32.17277781,29.10888884,0.763888896,90.61363636,4.361999989,2.08854015738266,8.211999893,0.546800011,-0.262171485367494,1.694333328,0.228998853615992,1,463,-52,2.12022936118177,1.91189036528894,-1.87302410220103,-0.254544820894202,-1.67232161938608,1.78014363560916,1.03002841345371,1.5249647526298,-0.968625285548365,0.287733019551989,-1.22065643970325,-0.854277851099571,-0.840167570015782,-0.677558676778673,0.233552150002034,-1.09434838798237,-0.608163623524161,0.998404005283155,0.608081523512594,0.764380632329142,0.11774787708268,0.605083027762727,0.207280007658685,0.317948717948718,0.312865497076023,0.366906414660359,0.706857092680223,0.386953265726394,0.5784018212831
"NN.B",90.075,0,68.05,259.45,651.875,0.265,4.465,23.1725,0.02727,0.41957,0.0881022122739786,12.3342617761608,0.138753510178104,12.1955082659827,5.7094655531355,1.37886942462904,4.33059612850646,419.323759323769,125.544324892393,293.779434431376,5.44464123571153,NA,0.059241433730749,0.940758566269251,1.72602887155,22.781323173747,-1,1.76392946394064,2.34691611500788,2.80490261433893,-0.588633728940412,0.619715385595355,1.34586996569385,-1.10649518633118,1.06007342275814,-1.71616476180531,1.05391886977642,0.645754546757476,-1.6815904157289,0.587766955212696,2.81428135449951,2.4012605214536,0.258136797976804,2.34361289788138,0.653256999585053,0.230872556118166,NA,0.25,0,0,NA,"Atlantic","East Atlantic",67.26672333,15.25606333,10.5,18.5,0.335708575721973,24,1.38021124171161,1.673999982,6.52599997,14.0442223,12.3702222,32.11822213,28.43511115,0.766777774,88.74342105,4.484666612,2.11770314539125,8.203333325,0.514066673,-0.288980550580263,1.213222212,0.083940352892109,1,378,-86,2.40873785703226,-0.179621732597701,-1.98003007396558,-1.30138622927701,-1.58990032993287,1.78497498857387,1.30455696808535,-0.174761519424523,-1.03027607078288,-0.617792497855432,-1.16222668894934,-1.47308328834919,-1.25603364633885,-0.137392588399162,0.141084933522386,-0.157923649067563,0.0315185456029155,1,0.673285020214544,0.403314937135734,0.0998067737689974,0.404096768410473,0.22257809400181,0.172649572649573,0.213450292397661,0.49109993989482,0.681911892091733,0.573707826723847,0.715075274296976
"PO.A",32.25,54,103.052631578947,292.631578947368,251.464222055,0.746,8.545,34.439,0.08411,1.7738,0.0478629533344782,0.916560922535212,0.0404571026189744,0.873471774876845,3.69669451167624,0.0334197463515922,3.61708820047438,411.186709860368,3.44633962063077,403.258495885572,5.01620474231008,NA,0.0122589439064031,0.980451754251397,1.28691101375,26.4995810132694,1.69568445411711,1.94883398946922,2.4161779678199,2.37796875398434,-0.129606306449267,0.929850559722698,1.53533426458909,-1.32301138201529,-0.157613389639133,-1.5194085566052,-0.179151365129517,0.398403122155675,-1.56919655128459,0.390022221350579,1.79229234633656,2.34634315772211,0.41904939071462,2.33905430941208,0.63491899994067,0.101637943499688,-1.30102999566398,0.85,1,0.05,NA,"Atlantic","East Atlantic",36.997057,-7.82849,20.53,36,-0.174736204970715,14.65,1.16583762469013,14.37624979,18.32324982,22.32199955,7.945749998,36.13974953,39.53850079,0.439500004,41.81944444,2.184749961,1.4780899705363,8.10374999,0.1494,-0.82564940252062,1.137500018,0.0559514122015022,100,396,-36,-0.0389901537820165,-0.0448717430814208,3.38898482241765,-0.71804500525943,-0.558766128223899,-1.02613768268888,-1.02456415869234,-0.0652531414565937,2.06304646850653,-0.113198048807392,-0.431239406423302,-1.34204213693162,-0.644465887040218,-0.170868717914322,-0.300146611883111,-0.223714095961589,-0.281375071962297,0.0713737943470812,0.120093597515135,0.426577340777177,1,0.516094220557862,0.41396529691676,0.203418803418803,0.359649122807018,0.48340319879031,0.562879333038415,0.560587000760024,0.648222932301892
"PO.B",50.65,37.75,65.0555555555556,132.555555555556,346.9569646,0.61625,6.681,27.6455,0.03528,0.76965,0.0488845582347203,0.611790280827123,0.0178295019079156,0.593960778919208,7.29107806326596,0.00643466723856675,7.2846433960274,373.131852439341,0.216474491544557,372.915377947796,3.82505952133481,NA,0.00324049981089103,0.996759500189109,2.01355901965,15.9440781405046,1.48414647371973,1.73782349749774,2.08202895887467,2.51767969759289,-0.212288853810393,0.821504066493719,1.43962998971559,-1.3317911061694,-0.568289825362454,-1.87252069266386,-0.586667669200559,0.171633952777786,-1.91287766938857,0.170489395151132,1.18953481151265,1.88598594098305,0.0497978128905197,1.88472595900633,0.409550314530067,0.300901460664993,NA,1,1,0,NA,"Atlantic","East Atlantic",37.027333,-7.810105,20.57,36,-0.182930683585987,14.65,1.16583762469013,14.48139992,18.3447998,22.25819969,7.776799965,36.12979965,39.4154007,0.440000004,42.3,2.189399958,1.47966210940201,8.1,0.149779999,-0.824546176649066,1.219200015,0.0860749593387152,100,486,-51,0.716191792925718,0.618433081857261,3.12424812218661,0.0359655689288092,-0.526133259395366,-1.02332598181622,-0.305975239144472,0.473800224989568,1.91052016384803,0.539026643352278,-0.408105451535119,-0.686836379843793,-0.827936214829809,-0.582280619308777,-0.318038535600468,-0.775217390406685,-0.568232630487107,0.0723026148598624,0.290766226847503,0.54108617770125,0.955613052136759,0.660858999257486,0.420022232549224,0.357264957264957,0.315789473684211,0.388812487790896,0.558052566936489,0.45059871087129,0.586933412382622
"QU.A",60.4,0.565,66.75,221.675,558.63254392,0.357375,8.4425,33.017,0.0378621,0.528,0.074561098819657,17.0910324138735,4.18537074980686,12.9056616640666,31.6663970920219,8.32374006927583,23.3426570227461,2007.90376138056,475.110171071683,1532.79359030888,5.00042171786704,NA,0.152626001238187,0.847373998761813,3.04958965775,13.882806224551,-0.752754162518526,1.81689205635729,2.31992519343313,2.7315285104302,-0.448758904508409,0.919847282986217,1.51049274371407,-1.22063515511205,1.12596991058246,0.0653495528558188,1.00089811408088,1.35562184326175,-0.107684165816185,1.25935456508706,2.9361413122208,3.16575147299962,1.72355206640562,3.06952127795219,0.59392916869701,0.481501883282468,NA,0.3,0.8,0,NA,"Atlantic","West Atlantic",49.11237,-68.17593,15.47,16,1.05951608593218,16.183,1.2090590341288,-0.925166657,5.351499955,14.18733327,15.11249987,26.91050021,35.21916644,0.692499995,79.82407407,5.02549998,2.24176269484529,7.705166578,0.897366663,-0.0470300684602531,14.93150028,1.17410344674649,50,862,95,1.20149927828482,-0.185776810780152,-2.5753067762457,1.69890746022812,1.18564345421259,0.0989989316140079,0.155816231206523,-0.179763617238746,-1.37324081865821,1.97748360968832,0.805400032133038,2.0504676719898,0.957841642322209,-0.245695903328603,-0.0915173189723683,0.757928786868231,0.929483644255688,0.443052722645577,0.400446688519045,0.402252362558632,0,0.980132260303529,0.737742425216092,1,0.742690058479532,0.466199134818336,0.619161978482152,0.75635957918593,0.906933038421147
"QU.B",74.85,0.6,137.85,437.4,622.29437231,0.35975,9.26275,38.99075,0.015917,0.561,0.0292362320999855,7.0952647943177,0.179277355812171,6.91598743850553,6.75122348997593,0.705066315298538,6.04615717467739,957.727330616461,92.3595375696245,865.367793046837,4.12020563913997,NA,0.0955802459523493,0.904419754047651,2.96051910713333,14.1782287295783,-0.823936556220081,2.11803650071487,2.62899681520207,2.77076142839555,-0.44550097341303,0.960067283247232,1.58581952058212,-1.53461869644608,0.809241530849955,-1.02468122164427,0.797188222539708,0.774608320847666,-0.730153910078022,0.728272830257873,2.92361033879335,2.88897320978566,1.34821050143386,2.84262480906597,0.577338431115751,0.46870983410234,-1,0.2,0.65,0.1,NA,"Atlantic","West Atlantic",49.08696,-68.32041,15.37,21,0.955687750313506,16.2,1.20951501454263,-0.807399988,5.319999981,14.0512001,14.85859985,26.87200012,35.29660034,0.679400003,78.88888889,5.103600025,2.25911487645051,7.706400013,0.902919996,-0.0443507290165087,16.57460022,1.2194430620034,50,854,79,0.833520085050388,-1.18144016820164,-2.28861015016566,1.80238902494934,0.973853825814012,0.0966391311392338,-0.19433219598405,-0.988917515244476,-1.20806244748457,2.06699592424328,0.655259027525017,1.99222716024866,0.762139959346646,-0.275982395355685,-0.731374502574601,0.426351223960575,0.194515478314806,0.442273183432017,0.317282655370845,0.230367206986619,0.0480688479658327,1,0.698432484261344,0.986324786324786,0.695906432748538,0.459235746533238,0.446545494493396,0.690231870653596,0.749900934131773
"RU.A",100,100,160.1,505.75,924.688057045,0.290825,4.209,41.328,0.005875,0.5328,0.0115301577845945,51.8170921441617,0,51.7972434617874,7.8680012818455,0,7.8680012818455,1263.97581063828,0,1263.97581063828,1.78507324415422,NA,0,1,1.7068320602,21.9079487483784,2.00043407747932,2.19221929827076,2.67952934463701,2.95431899430005,-0.539088872989306,0.590701987441512,1.59479882291855,-1.97491880384377,1.69296990385796,-2,1.69280063304165,0.874873358233765,-2,0.874873358233765,3.88225326458514,3.06398832103222,0,3.06398832103222,0.186213420450324,0.222724679093391,NA,0.25,1,0,NA,"Atlantic","East Atlantic",66.40611111,33.72305556,23,14,0.703506322187342,18.54,1.26810972980848,-1.055800009,4.066899943,12.61660013,13.6724,24.99519997,30.67089996,0.812699991,42.26388889,0.611799997,0.782176448763321,8.172300053,0.09491,-1.02268802660307,4.423199946,0.645736571628658,5,277,-87,1.72056701055208,-1.53623487040816,-2.42469082213768,-1.97490505115378,-0.0618849409957647,1.70505081992561,0.64973206503729,-1.2772514326698,-1.28646442957932,-1.2003912322767,-0.0789925037522208,-2.20836974908108,-1.26826500152483,-0.989983473312099,-1.62864824330083,0.636017558972903,0.321348345008631,0.973597757844953,0.51775703346818,0.169117646951763,0.0252529494268486,0.274785845544449,0.506190635235518,0,0.210526315789474,0.295074550930171,0.204484856168383,0.732046383581298,0.776999838374092
"RU.B",82.75,51.5,55.1052631578947,139.473684210526,693.9139291885,0.19985,2.50741666665,28.744,0.001265,0.2218,0.00554071973375462,88.0529986229859,0,87.9305124024707,13.3566448339353,0,13.3566448339353,754.175993241211,0,754.175993241211,0.342296156983474,NA,0,1,1.78352254942105,22.2648672293637,1.66701706507664,1.66830983420985,2.03910861617386,2.7797628908971,-0.701195764421225,0.391241133279328,1.45340833003107,-2.34686983543302,1.87925626243589,-2,1.8786800727879,1.06062752872829,-2,1.06062752872829,3.53372558080853,2.71568489213423,0,2.71568489213423,-0.516821401242355,0.243773764198524,NA,0.315789473684211,1,0,NA,"Atlantic","East Atlantic",66.28583333,34.0025,15,10,1.15194413668267,17.54,1.24402958903002,-1.227125004,4.083000034,12.68187511,13.90900004,24.90150023,31.34375,0.798999995,40.00595238,0.641250007,0.800780873273082,8.15737474,0.088612501,-1.05250500573886,2.804499999,0.447855444190679,1,659,24,2.83724677001011,0.397782681155385,-2.34825040010348,-2.15839084592304,0.0189957276621045,1.69388074663365,1.71230209246999,0.294482456093441,-1.24242378432977,-1.35910779422663,-0.0216549233547167,0.572614686558367,0.0894154241181455,-2.27337780208556,-2.38663555212431,0.218753570228603,0.556322913994533,0.969907822936253,0.770128891005046,0.502994459080722,0.0380692949675874,0.239557850893453,0.521202769367685,0.652991452991453,0.535087719298246,0,0,0.648829922290138,0.827204123038733
"SW.B",57.5,55.85,78.9,156.5,570.405070255,0.39475,3.7535,22.67725,0.07948,0.5970775,0.136499976576925,27.8006505605454,8.74962401524718,15.1592557512022,9.28301667685385,1.49536996677472,7.78764671007915,692.661367619141,102.13460100598,590.526766613161,11.6600023510218,NA,0.183158317562499,0.816841682437502,1.1213469714,34.0333188146442,1.73701020624138,1.86927534781215,2.17041086689969,2.73618954010326,-0.40655939076902,0.56742646254312,1.34618602876734,-1.49740572538073,1.3758134509259,0.823226261201663,1.11004685734927,0.916633497640566,0.0888257766774149,0.82140843539109,3.22645039000112,2.76743965468672,1.94111115064127,2.67229431292849,0.432541049425628,0.0469955201889435,-0.522878745280338,1,1,0.3,NA,"Atlantic","East Atlantic",58.2488,11.4536,21,24,-0.198082027658608,15.7,1.19589965240923,1.347000003,10.03750006,20.38199997,19.03500017,28.08933322,32.79716682,0.71633334,59.80952381,1.607333322,1.26780650021997,8.311833382,0.218333334,-0.660879953401789,7.326166789,0.864876801677392,50,632,28,1.86819532964302,0.0877160273416201,-0.957791448854334,-1.77187768672862,0.598692267406072,0.947489756161039,0.7902069198358,0.0424980482060748,-0.4413200256583,-1.02477106885293,0.389301087584379,0.376052959432018,0.138340844862036,-0.540310893387868,-0.655539359247723,0.28075525286347,0.374173919431971,0.723344161329352,0.551121328646332,0.449466472305659,0.271199907086009,0.313765685465948,0.628799335456942,0.606837606837607,0.546783625730994,0.398462053595516,0.467003803221249,0.661195141341267,0.788286464783785
"UK.A",56.4,0,52.2941176470588,331.411764705882,737.136960092105,0.3631,4.2592,23.0931,0.040455,0.321375,0.124868854131869,54.6816841389258,0.848000822893434,53.7668410770847,26.4278483949773,2.30616304539025,23.657125104677,951.503924733877,81.9451974817138,854.112099108906,6.59105353426489,NA,0.0332505889085452,0.962714969647482,1.9430055559,19.8841314101353,-1,1.66630069875741,2.49373393081429,2.79346438790029,-0.442294914475513,0.622041368648637,1.3557524100122,-0.988205113291874,1.64412216089531,-0.907377710941568,1.63709825887721,1.25698401439896,-1.06905172305322,1.23778542914041,3.31041907903277,2.88336638900258,0.860737655406235,2.86078861314865,0.663735654176686,0.28673308567717,NA,0.5,1,0,NA,"Atlantic","East Atlantic",52.942282,-4.565173,17.5,34.4,0.497102501600632,18.5,1.26717172840301,7.638199997,11.68279991,16.38339996,8.745200157,34.28199921,30.44760017,0.735199976,79.02380952,8.952200317,2.99202278016061,8.207800293,0.628439999,-0.201736180741957,3.31239996,0.52014277072568,25,637,130,2.08643557614705,-0.177708968412351,-0.616817282812449,0.162449223232964,-1.77854915979167,0.454678906267408,0.997872136967752,-0.173207057683006,-0.244870007640416,0.648435934568878,-1.29596281685747,0.412453279270231,1.38593907383125,-0.118263740920885,0.382144552958026,0.41963430931083,0.804709157303202,0.560548456155521,0.600444060551366,0.403645144898349,0.328369171935216,0.68514297994857,0.187563280391696,0.615384615384615,0.845029239766082,0.495497992740245,0.74694337881255,0.688892292154075,0.880273924250273
"UK.B",33.55,0,28.7894736842105,243.947368421053,238.7318563735,0.3859,3.5972,21.6819,0.052815,0.476455,0.119661952806033,101.539763299594,0.958897640380002,100.580865659214,43.8697960356829,0.2689846067924,43.6008114288905,787.744220431947,8.17434312179691,779.56987731015,3.22563493240934,NA,0.0338317170072518,0.966168282992748,1.3761096627,27.3451135126113,-1,1.41213741319682,2.25708937932715,2.33153654939435,-0.416739817751678,0.549364704949294,1.33079813482622,-0.991052447695395,1.36169527509323,-0.719561481035757,1.33762254685599,1.00754223427875,-1.05662649072059,0.992127753372331,2.78776023061447,2.44551152729854,0.646993406355232,2.42940387491033,0.420408698112763,0.129473668856232,-0.301029995663981,0.882352941176471,0.65,0.5,NA,"Atlantic","East Atlantic",52.89856,-4.321868,15.3,32.7,0.842375181678784,18.5,1.26717172840301,6.504500031,12.10724998,18.04900026,11.54450011,34.26574898,29.63775015,0.747749999,83.0952381,8.991000175,2.99849965399364,8.211000443,0.639925018,-0.193870910667044,6.248250127,0.795758406688956,25,628,59,1.98050022416322,1.0331036170989,-0.879404011594725,-0.445461333287859,-1.16079619687717,0.450618489252136,0.897069978685428,0.810793926201833,-0.39615762042161,0.122588832206595,-0.858028007901602,0.346932703561448,0.517512855627191,-0.56245857425541,0.376342059730294,-0.104911391154322,0.489171290159864,0.559207133310369,0.576502459270836,0.612672330721609,0.284342697971213,0.568428387081425,0.302223439533617,0.6,0.637426900584795,0.393369918746844,0.745378020159075,0.584280252400623,0.812856616186232
